mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
0.1805419921875,1427.9597281102797,8192.0,-7365.0,15557.0,1427.9597395235608,16704053393.0,613.1839599609375,154.0,176.0,20804.2906819325,127542.76936447402,3468521.348507669,174.0,68419803834960.99,25,pa25.txt,plastic box without foam
-8.9757080078125,1446.7456811541615,8192.0,-7543.0,15735.0,1446.77352383587,17147114531.0,606.8421630859375,44.0,161.0,24086.90848290407,128698.91838795689,3651122.880158271,174.0,70237291321161.016,26,pa26.txt,plastic box without foam
-0.48046875,1404.7302453206203,8192.0,-7394.0,15586.0,1404.730327489497,16165005664.0,584.97265625,124.0,146.0,22943.40269146589,125038.64847002355,3459790.1821675166,174.0,66211876496904.01,26,pa26.txt,plastic box without foam
-8.6356201171875,1483.46504630844,8192.0,-7560.0,15752.0,1483.490181145029,18028487619.0,626.1343994140625,76.0,193.0,23867.615308839802,132117.5064568637,3629221.342603947,174.0,73847190053213.02,26,pa26.txt,plastic box without foam
6.1556396484375,1532.4065309007258,8192.0,-7670.0,15862.0,1532.418894377996,19237336415.0,641.0736083984375,56.0,220.0,21920.94449831489,136939.48857041437,3598140.4982994637,175.0,78797401630249.0,26,pa26.txt,plastic box without foam
-2.6474609375,1540.0271305961037,8192.0,-7790.0,15982.0,1540.0294062197268,19428889166.0,645.3291015625,48.0,213.0,24949.928574142137,137119.31795951806,3890199.1598894675,174.0,79580973184626.03,26,pa26.txt,plastic box without foam
-12.7569580078125,1518.9249746936061,8192.0,-7698.0,15890.0,1518.97854452444,18901367347.0,655.0318603515625,88.0,301.0,23311.71902500712,135479.33749262412,3412419.155171993,174.0,77425462977105.0,27,pa27.txt,plastic box without foam
-6.4371337890625,1449.257455161369,8192.0,-7669.0,15861.0,1449.271750926039,17206383477.0,604.7279052734375,13.0,178.0,21785.0592866111,129336.51627379445,3296774.499409298,175.0,70478737755097.0,27,pa27.txt,plastic box without foam
-10.2974853515625,624.3019643012468,4029.0,-4215.0,8244.0,624.3868839389253,3193724771.0,286.9898681640625,813.0,791.0,12493.233540802601,55115.65458013491,1401544.056258203,175.0,13085065234025.002,27,pa27.txt,plastic box without foam
-15.1485595703125,1573.2958636367473,8192.0,-7737.0,15929.0,1573.3687912862497,20279208783.0,681.0994873046875,168.0,333.0,22761.008142554874,140563.42078753348,3698998.324365579,174.0,83071340479885.02,27,pa27.txt,plastic box without foam
-5.5289306640625,1567.736469199568,8192.0,-7666.0,15858.0,1567.746218599368,20134528663.0,682.8287353515625,174.0,339.0,25545.528619466997,139561.069142888,3347952.0626406656,176.0,82472061218133.02,27,pa27.txt,plastic box without foam
-9.1859130859375,1646.1881952562326,8192.0,-7833.0,16025.0,1646.2138242646959,22200483473.0,704.9825439453125,227.0,393.0,21118.13253260808,147478.06742150942,4257569.234466027,174.0,90936011889720.98,28,pa28.txt,plastic box without foam
-2.7734375,1589.3863698464916,8192.0,-7616.0,15808.0,1589.3887896324723,20694275888.0,685.96240234375,248.0,413.0,19439.74160176457,142518.01418278,4135006.854714487,174.0,84764012608840.03,28,pa28.txt,plastic box without foam
-8.397705078125,1621.1178612768979,8192.0,-7671.0,15863.0,1621.1396120018667,21529343112.0,705.241455078125,274.0,438.0,19296.35785419593,145438.35928860918,4234353.564727669,174.0,88186555696561.97,28,pa28.txt,plastic box without foam
-17.8023681640625,1645.730321659698,8192.0,-7783.0,15975.0,1645.8266056733871,22190040809.0,718.4757080078125,285.0,450.0,19939.59832005343,147613.11839406725,4325206.905927677,174.0,90901041582153.0,28,pa28.txt,plastic box without foam
-6.474853515625,1638.2306967499737,8192.0,-7806.0,15998.0,1638.243492128674,21986031530.0,713.3310546875,310.0,475.0,19354.608408343138,146991.18272542223,4308457.591871884,174.0,90056192503203.98,28,pa28.txt,plastic box without foam
-3.59375,1599.5279641981733,8192.0,-7211.0,15403.0,1599.5320013338326,20959253490.0,712.33251953125,509.0,567.0,27166.92797759981,142183.69329611128,4038049.6294956882,175.0,85849540187912.02,29,pa29.txt,plastic box without foam
-7.2216796875,1619.16415066706,8192.0,-7414.0,15606.0,1619.1802553955783,21477332578.0,719.5126953125,375.0,540.0,18275.698544840106,145390.9088572708,4230621.296563972,174.0,87972904343538.02,29,pa29.txt,plastic box without foam
-5.47314453125,1632.288998768137,8192.0,-7468.0,15660.0,1632.2981746024673,21826742934.0,726.937255859375,386.0,503.0,18163.175267259816,146600.68204786966,4274350.78250551,174.0,89403344759289.97,29,pa29.txt,plastic box without foam
-4.98486328125,1658.701769920819,8192.0,-7583.0,15775.0,1658.7092603589065,22538784034.0,738.34326171875,400.0,517.0,18479.99629884335,148969.71502117428,4356787.584645073,174.0,92319693193680.03,29,pa29.txt,plastic box without foam
3.0235595703125,1671.4291157921707,8192.0,-7619.0,15811.0,1671.4318505491851,22885862859.0,743.2950439453125,414.0,579.0,18161.327215963316,150168.29865194592,4372811.884572493,174.0,93740801022509.02,29,pa29.txt,plastic box without foam
-6.3770751953125,1557.0234263560465,8192.0,-7379.0,15571.0,1557.0364855421888,19860378561.0,678.6026611328125,322.0,392.0,18865.294333938557,139642.27423530523,3733975.232557877,174.0,81349475151797.0,30,pa30.txt,plastic box without foam
-6.8470458984375,1640.6510135344101,8192.0,-7729.0,15921.0,1640.6653011047144,22051083307.0,723.5382080078125,272.0,484.0,19618.456101262218,147177.44800503942,3960950.5214208644,174.0,90322810331337.02,30,pa30.txt,plastic box without foam
-7.17236328125,1610.2365001768644,8192.0,-7596.0,15788.0,1610.2524737744932,21241143536.0,707.671875,322.0,487.0,18944.592634836223,144490.42431534044,3863734.1864042548,174.0,87005450125674.0,30,pa30.txt,plastic box without foam
-10.872314453125,1611.1121402382155,8192.0,-7572.0,15764.0,1611.1488247969307,21264797988.0,713.912353515625,361.0,526.0,18651.93820341964,144612.17538491022,3911194.014085333,174.0,87104580151826.0,30,pa30.txt,plastic box without foam
-5.2705078125,1584.7497257242057,8192.0,-7471.0,15663.0,1584.7584899395702,20573875990.0,694.49853515625,311.0,476.0,19076.75268051649,142144.85502838972,3813287.7233040235,174.0,84271530198978.02,30,pa30.txt,plastic box without foam
